candidate_version,date_local,cp,macro_regime_label,subtype_label,candidate_regime_label,source_candidate_id,component_argmax,component_probabilities,family_probabilities,component_entropy,component_margin,nearest_alternative_macro,distance_to_candidate,distance_to_alternative,assignment_confidence,low_confidence_flag,original_macro_regime_label,original_subtype_label,absorbed_from_residual,residual_absorption_reason,causal_window,production_status
v2.1,2011-11-30,22:00,macro_southerly_flow,subtype_southerly_disrupted,macro_southerly_flow,RDC-V1-MONTH-11-C05,RDC-V1-MONTH-11-C05,"{""RDC-V1-MONTH-11-C00"": 0.079268481896, ""RDC-V1-MONTH-11-C01"": 0.036256307413, ""RDC-V1-MONTH-11-C02"": 0.035126301343, ""RDC-V1-MONTH-11-C03"": 0.293789576471, ""RDC-V1-MONTH-11-C04"": 0.182303449361, ""RDC-V1-MONTH-11-C05"": 0.373255883517}","{""macro_nw_continuum"": 0.591617815141, ""macro_southerly_flow"": 0.408382184859}",1.476833532812689,0.07946630704591473,macro_nw_continuum,2.9169797983910897,3.156380212829962,0.3732558835166217,true,macro_southerly_flow,subtype_southerly_disrupted,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-11-30,23:00,macro_southerly_flow,subtype_southerly_disrupted,macro_southerly_flow,RDC-V1-MONTH-11-C05,RDC-V1-MONTH-11-C05,"{""RDC-V1-MONTH-11-C00"": 0.097358071502, ""RDC-V1-MONTH-11-C01"": 0.035336293585, ""RDC-V1-MONTH-11-C02"": 0.034098777483, ""RDC-V1-MONTH-11-C03"": 0.278879182953, ""RDC-V1-MONTH-11-C04"": 0.151616574518, ""RDC-V1-MONTH-11-C05"": 0.40271109996}","{""macro_nw_continuum"": 0.563190122557, ""macro_southerly_flow"": 0.436809877443}",1.4685201694712309,0.12383191700666824,macro_nw_continuum,2.9125196743387036,3.279960453635698,0.402711099959962,true,macro_southerly_flow,subtype_southerly_disrupted,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-01,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.030901397711, ""RDC-V1-MONTH-12-C01"": 0.159720706744, ""RDC-V1-MONTH-12-C02"": 0.021696096888, ""RDC-V1-MONTH-12-C03"": 0.027741079016, ""RDC-V1-MONTH-12-C04"": 0.148923989978, ""RDC-V1-MONTH-12-C05"": 0.611016729662}","{""macro_light_marine_or_residual"": 0.021696096888, ""macro_nw_continuum"": 0.919661426385, ""macro_southerly_flow"": 0.058642476727}",1.1675844767614774,0.45129602291793386,macro_nw_continuum,1.413380962642224,2.7550785951475962,0.6110167296622245,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-01,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.027992391025, ""RDC-V1-MONTH-12-C01"": 0.146416364744, ""RDC-V1-MONTH-12-C02"": 0.025096359879, ""RDC-V1-MONTH-12-C03"": 0.021964162161, ""RDC-V1-MONTH-12-C04"": 0.125799240381, ""RDC-V1-MONTH-12-C05"": 0.65273148181}","{""macro_light_marine_or_residual"": 0.025096359879, ""macro_nw_continuum"": 0.924947086935, ""macro_southerly_flow"": 0.049956553186}",1.0969920603942875,0.5063151170656337,macro_nw_continuum,1.681514283080262,3.1762257444389785,0.6527314818097912,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-01,22:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.030124531996, ""RDC-V1-MONTH-12-C01"": 0.1576595281, ""RDC-V1-MONTH-12-C02"": 0.032842280196, ""RDC-V1-MONTH-12-C03"": 0.022767380508, ""RDC-V1-MONTH-12-C04"": 0.12429334108, ""RDC-V1-MONTH-12-C05"": 0.63231293812}","{""macro_light_marine_or_residual"": 0.032842280196, ""macro_nw_continuum"": 0.914265807299, ""macro_southerly_flow"": 0.052891912504}",1.144061476458958,0.4746534100199116,macro_nw_continuum,1.9764905798003798,3.3654371841752706,0.6323129381196206,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-01,23:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.032884341009, ""RDC-V1-MONTH-12-C01"": 0.170641286772, ""RDC-V1-MONTH-12-C02"": 0.046405949936, ""RDC-V1-MONTH-12-C03"": 0.024155180453, ""RDC-V1-MONTH-12-C04"": 0.121552334324, ""RDC-V1-MONTH-12-C05"": 0.604360907507}","{""macro_light_marine_or_residual"": 0.046405949936, ""macro_nw_continuum"": 0.896554528602, ""macro_southerly_flow"": 0.057039521462}",1.2069429599711305,0.43371962073507236,macro_nw_continuum,2.342380921868885,3.606988855348976,0.6043609075065901,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-02,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.02740149451, ""RDC-V1-MONTH-12-C01"": 0.125026256418, ""RDC-V1-MONTH-12-C02"": 0.024920398937, ""RDC-V1-MONTH-12-C03"": 0.037454217727, ""RDC-V1-MONTH-12-C04"": 0.18568763387, ""RDC-V1-MONTH-12-C05"": 0.599509998539}","{""macro_light_marine_or_residual"": 0.024920398937, ""macro_nw_continuum"": 0.910223888827, ""macro_southerly_flow"": 0.064855712237}",1.1929324937931116,0.41382236466967903,macro_nw_continuum,1.8267002730001443,2.9987470512960512,0.5995099985393602,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-02,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.026582083038, ""RDC-V1-MONTH-12-C01"": 0.124481407426, ""RDC-V1-MONTH-12-C02"": 0.027786848316, ""RDC-V1-MONTH-12-C03"": 0.033211855251, ""RDC-V1-MONTH-12-C04"": 0.171320463535, ""RDC-V1-MONTH-12-C05"": 0.616617342435}","{""macro_light_marine_or_residual"": 0.027786848316, ""macro_nw_continuum"": 0.912419213395, ""macro_southerly_flow"": 0.059793938288}",1.1688287299119302,0.44529687889999126,macro_nw_continuum,1.8845716637480496,3.165284446302902,0.6166173424346586,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-02,22:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.026931505602, ""RDC-V1-MONTH-12-C01"": 0.131160068125, ""RDC-V1-MONTH-12-C02"": 0.03729518622, ""RDC-V1-MONTH-12-C03"": 0.031493485889, ""RDC-V1-MONTH-12-C04"": 0.154215066901, ""RDC-V1-MONTH-12-C05"": 0.618904687264}","{""macro_light_marine_or_residual"": 0.03729518622, ""macro_nw_continuum"": 0.90427982229, ""macro_southerly_flow"": 0.05842499149}",1.1805802436108073,0.46468962036236094,macro_nw_continuum,2.1055651348375544,3.495168250611876,0.6189046872638357,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-02,23:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.028114612564, ""RDC-V1-MONTH-12-C01"": 0.141904089746, ""RDC-V1-MONTH-12-C02"": 0.047978197491, ""RDC-V1-MONTH-12-C03"": 0.034030959466, ""RDC-V1-MONTH-12-C04"": 0.148130398624, ""RDC-V1-MONTH-12-C05"": 0.599841742109}","{""macro_light_marine_or_residual"": 0.047978197491, ""macro_nw_continuum"": 0.889876230479, ""macro_southerly_flow"": 0.06214557203}",1.227695995292752,0.4517113434848726,macro_nw_continuum,2.2512639033840376,3.6498368030240815,0.5998417421089931,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-03,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.043326321224, ""RDC-V1-MONTH-12-C01"": 0.163753392525, ""RDC-V1-MONTH-12-C02"": 0.083523515467, ""RDC-V1-MONTH-12-C03"": 0.04247817078, ""RDC-V1-MONTH-12-C04"": 0.1542401937, ""RDC-V1-MONTH-12-C05"": 0.512678406305}","{""macro_light_marine_or_residual"": 0.083523515467, ""macro_nw_continuum"": 0.83067199253, ""macro_southerly_flow"": 0.085804492004}",1.404668127226127,0.34892501378002166,macro_nw_continuum,2.5995252670801565,3.7408124353695396,0.5126784063049687,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-03,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.040100728725, ""RDC-V1-MONTH-12-C01"": 0.165067759938, ""RDC-V1-MONTH-12-C02"": 0.08133965224, ""RDC-V1-MONTH-12-C03"": 0.036703505798, ""RDC-V1-MONTH-12-C04"": 0.145555959936, ""RDC-V1-MONTH-12-C05"": 0.531232393364}","{""macro_light_marine_or_residual"": 0.08133965224, ""macro_nw_continuum"": 0.841856113237, ""macro_southerly_flow"": 0.076804234523}",1.368271968604533,0.36616463342615085,macro_nw_continuum,2.47274545139436,3.6415889732914315,0.5312323933637696,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-03,22:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.039655877521, ""RDC-V1-MONTH-12-C01"": 0.170738415518, ""RDC-V1-MONTH-12-C02"": 0.085786554942, ""RDC-V1-MONTH-12-C03"": 0.034002770052, ""RDC-V1-MONTH-12-C04"": 0.141548603221, ""RDC-V1-MONTH-12-C05"": 0.528267778746}","{""macro_light_marine_or_residual"": 0.085786554942, ""macro_nw_continuum"": 0.840554797485, ""macro_southerly_flow"": 0.073658647573}",1.3693062009305978,0.3575293632277301,macro_nw_continuum,2.4695437091365617,3.599014369545642,0.528267778745644,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-03,23:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.03927257441, ""RDC-V1-MONTH-12-C01"": 0.172032959555, ""RDC-V1-MONTH-12-C02"": 0.10015538394, ""RDC-V1-MONTH-12-C03"": 0.032839505623, ""RDC-V1-MONTH-12-C04"": 0.135916616882, ""RDC-V1-MONTH-12-C05"": 0.51978295959}","{""macro_light_marine_or_residual"": 0.10015538394, ""macro_nw_continuum"": 0.827732536027, ""macro_southerly_flow"": 0.072112080033}",1.3839362883401025,0.34775000003436357,macro_nw_continuum,2.629529420068886,3.7352546753329166,0.5197829595897249,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-04,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.040451028352, ""RDC-V1-MONTH-12-C01"": 0.2164468931, ""RDC-V1-MONTH-12-C02"": 0.064495317051, ""RDC-V1-MONTH-12-C03"": 0.065006092295, ""RDC-V1-MONTH-12-C04"": 0.213804186694, ""RDC-V1-MONTH-12-C05"": 0.399796482508}","{""macro_light_marine_or_residual"": 0.064495317051, ""macro_nw_continuum"": 0.830047562303, ""macro_southerly_flow"": 0.105457120647}",1.5118452760302648,0.18334958940834367,macro_nw_continuum,2.427708446422052,3.041318850428567,0.3997964825084656,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-04,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.041759172945, ""RDC-V1-MONTH-12-C01"": 0.224078294126, ""RDC-V1-MONTH-12-C02"": 0.069303023054, ""RDC-V1-MONTH-12-C03"": 0.068167059129, ""RDC-V1-MONTH-12-C04"": 0.213966204366, ""RDC-V1-MONTH-12-C05"": 0.382726246379}","{""macro_light_marine_or_residual"": 0.069303023054, ""macro_nw_continuum"": 0.820770744871, ""macro_southerly_flow"": 0.109926232074}",1.5333647584994186,0.1586479522525538,macro_nw_continuum,2.4944850744961427,3.0298095285661066,0.3827262463788019,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-04,22:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.038366721923, ""RDC-V1-MONTH-12-C01"": 0.215163982476, ""RDC-V1-MONTH-12-C02"": 0.068961500272, ""RDC-V1-MONTH-12-C03"": 0.057273164055, ""RDC-V1-MONTH-12-C04"": 0.199524985917, ""RDC-V1-MONTH-12-C05"": 0.420709645358}","{""macro_light_marine_or_residual"": 0.068961500272, ""macro_nw_continuum"": 0.83539861375, ""macro_southerly_flow"": 0.095639885978}",1.4897327105779297,0.20554566288164827,macro_nw_continuum,2.4085549057830753,3.0790973764392158,0.4207096453575227,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-04,23:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C05,RDC-V1-MONTH-12-C05,"{""RDC-V1-MONTH-12-C00"": 0.042653682447, ""RDC-V1-MONTH-12-C01"": 0.234088673025, ""RDC-V1-MONTH-12-C02"": 0.06935633614, ""RDC-V1-MONTH-12-C03"": 0.069901892604, ""RDC-V1-MONTH-12-C04"": 0.213631992571, ""RDC-V1-MONTH-12-C05"": 0.370367423213}","{""macro_light_marine_or_residual"": 0.06935633614, ""macro_nw_continuum"": 0.818088088809, ""macro_southerly_flow"": 0.11255557505}",1.5431414706932025,0.13627875018800994,macro_nw_continuum,2.480139315482246,2.9389348759699776,0.37036742321298366,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-05,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.109743395623, ""RDC-V1-MONTH-12-C01"": 0.096773792451, ""RDC-V1-MONTH-12-C02"": 0.010982382532, ""RDC-V1-MONTH-12-C03"": 0.116111538082, ""RDC-V1-MONTH-12-C04"": 0.562760826834, ""RDC-V1-MONTH-12-C05"": 0.103628064478}","{""macro_light_marine_or_residual"": 0.010982382532, ""macro_nw_continuum"": 0.763162683763, ""macro_southerly_flow"": 0.225854933705}",1.326502932603866,0.4466492887518073,macro_southerly_flow,1.4223257299518015,3.0006291843920443,0.5627608268335389,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-05,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.104084735081, ""RDC-V1-MONTH-12-C01"": 0.100966009613, ""RDC-V1-MONTH-12-C02"": 0.012951621359, ""RDC-V1-MONTH-12-C03"": 0.090370925437, ""RDC-V1-MONTH-12-C04"": 0.577446650868, ""RDC-V1-MONTH-12-C05"": 0.114180057642}","{""macro_light_marine_or_residual"": 0.012951621359, ""macro_nw_continuum"": 0.792592718124, ""macro_southerly_flow"": 0.194455660518}",1.305407219068777,0.4632665932262625,macro_nw_continuum,1.3325060151150274,2.953345418424792,0.5774466508682037,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-05,22:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.15333188735, ""RDC-V1-MONTH-12-C01"": 0.102967769003, ""RDC-V1-MONTH-12-C02"": 0.01868296718, ""RDC-V1-MONTH-12-C03"": 0.188302420361, ""RDC-V1-MONTH-12-C04"": 0.436850663378, ""RDC-V1-MONTH-12-C05"": 0.099864292728}","{""macro_light_marine_or_residual"": 0.01868296718, ""macro_nw_continuum"": 0.639682725109, ""macro_southerly_flow"": 0.341634307711}",1.5022371835352852,0.24854824301658185,macro_southerly_flow,1.906606253427826,2.7481483693873145,0.43685066337803585,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-05,23:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.188812852267, ""RDC-V1-MONTH-12-C01"": 0.09530767226, ""RDC-V1-MONTH-12-C02"": 0.023599404709, ""RDC-V1-MONTH-12-C03"": 0.278812873144, ""RDC-V1-MONTH-12-C04"": 0.329198400916, ""RDC-V1-MONTH-12-C05"": 0.084268796705}","{""macro_light_marine_or_residual"": 0.023599404709, ""macro_nw_continuum"": 0.508774869881, ""macro_southerly_flow"": 0.467625725411}",1.5575351054029645,0.05038552777192229,macro_southerly_flow,2.3570517319636695,2.523171492049027,0.32919840091594915,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-06,20:00,macro_southerly_flow,subtype_southerly_disrupted,macro_southerly_flow,RDC-V1-MONTH-12-C03,RDC-V1-MONTH-12-C03,"{""RDC-V1-MONTH-12-C00"": 0.203340917855, ""RDC-V1-MONTH-12-C01"": 0.089682005034, ""RDC-V1-MONTH-12-C02"": 0.034200965585, ""RDC-V1-MONTH-12-C03"": 0.4066973335, ""RDC-V1-MONTH-12-C04"": 0.161181556836, ""RDC-V1-MONTH-12-C05"": 0.104897221191}","{""macro_light_marine_or_residual"": 0.034200965585, ""macro_nw_continuum"": 0.35576078306, ""macro_southerly_flow"": 0.610038251355}",1.5522200287286199,0.20335641564443988,macro_southerly_flow,1.9260040617123453,2.6191893494418723,0.40669733349991394,true,macro_southerly_flow,subtype_southerly_disrupted,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-06,21:00,macro_southerly_flow,subtype_southerly_disrupted,macro_southerly_flow,RDC-V1-MONTH-12-C03,RDC-V1-MONTH-12-C03,"{""RDC-V1-MONTH-12-C00"": 0.189211361602, ""RDC-V1-MONTH-12-C01"": 0.090038425243, ""RDC-V1-MONTH-12-C02"": 0.031171849198, ""RDC-V1-MONTH-12-C03"": 0.411326763852, ""RDC-V1-MONTH-12-C04"": 0.168205270829, ""RDC-V1-MONTH-12-C05"": 0.110046329277}","{""macro_light_marine_or_residual"": 0.031171849198, ""macro_nw_continuum"": 0.368290025349, ""macro_southerly_flow"": 0.600538125454}",1.5479999856103182,0.22211540224927898,macro_southerly_flow,1.9672154594210889,2.743738698336478,0.4113267638515672,true,macro_southerly_flow,subtype_southerly_disrupted,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-06,22:00,macro_southerly_flow,subtype_southerly_disrupted,macro_southerly_flow,RDC-V1-MONTH-12-C03,RDC-V1-MONTH-12-C03,"{""RDC-V1-MONTH-12-C00"": 0.179954236254, ""RDC-V1-MONTH-12-C01"": 0.09016054377, ""RDC-V1-MONTH-12-C02"": 0.029095018449, ""RDC-V1-MONTH-12-C03"": 0.411524431379, ""RDC-V1-MONTH-12-C04"": 0.174550571722, ""RDC-V1-MONTH-12-C05"": 0.114715198426}","{""macro_light_marine_or_residual"": 0.029095018449, ""macro_nw_continuum"": 0.379426313917, ""macro_southerly_flow"": 0.591478667633}",1.5469519790461792,0.23157019512528515,macro_southerly_flow,2.0181535790456824,2.8453193933856546,0.4115244313793465,true,macro_southerly_flow,subtype_southerly_disrupted,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-06,23:00,macro_southerly_flow,subtype_southerly_disrupted,macro_southerly_flow,RDC-V1-MONTH-12-C03,RDC-V1-MONTH-12-C03,"{""RDC-V1-MONTH-12-C00"": 0.176097088652, ""RDC-V1-MONTH-12-C01"": 0.088399212952, ""RDC-V1-MONTH-12-C02"": 0.026965171757, ""RDC-V1-MONTH-12-C03"": 0.424041304337, ""RDC-V1-MONTH-12-C04"": 0.175651272801, ""RDC-V1-MONTH-12-C05"": 0.108845949501}","{""macro_light_marine_or_residual"": 0.026965171757, ""macro_nw_continuum"": 0.372896435254, ""macro_southerly_flow"": 0.600138392989}",1.5284076581501929,0.24794421568506084,macro_southerly_flow,2.0077860230193876,2.886581406387143,0.4240413043370588,true,macro_southerly_flow,subtype_southerly_disrupted,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-07,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.065426898779, ""RDC-V1-MONTH-12-C01"": 0.113810212212, ""RDC-V1-MONTH-12-C02"": 0.016286087339, ""RDC-V1-MONTH-12-C03"": 0.050414595359, ""RDC-V1-MONTH-12-C04"": 0.549356204241, ""RDC-V1-MONTH-12-C05"": 0.204706002069}","{""macro_light_marine_or_residual"": 0.016286087339, ""macro_nw_continuum"": 0.867872418523, ""macro_southerly_flow"": 0.115841494138}",1.2971813885036936,0.3446502021718168,macro_nw_continuum,1.5575042523307376,2.544676493665422,0.5493562042413128,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-07,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.077887497702, ""RDC-V1-MONTH-12-C01"": 0.112078367586, ""RDC-V1-MONTH-12-C02"": 0.015329758972, ""RDC-V1-MONTH-12-C03"": 0.084856816882, ""RDC-V1-MONTH-12-C04"": 0.544470858367, ""RDC-V1-MONTH-12-C05"": 0.165376700492}","{""macro_light_marine_or_residual"": 0.015329758972, ""macro_nw_continuum"": 0.821925926445, ""macro_southerly_flow"": 0.162744314584}",1.3460742986141927,0.37909415787479994,macro_nw_continuum,1.5097803822300053,2.701368898158178,0.5444708583668836,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-07,22:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.094411256168, ""RDC-V1-MONTH-12-C01"": 0.114171370587, ""RDC-V1-MONTH-12-C02"": 0.017003458312, ""RDC-V1-MONTH-12-C03"": 0.100737668769, ""RDC-V1-MONTH-12-C04"": 0.524880443461, ""RDC-V1-MONTH-12-C05"": 0.148795802704}","{""macro_light_marine_or_residual"": 0.017003458312, ""macro_nw_continuum"": 0.787847616751, ""macro_southerly_flow"": 0.195148924937}",1.3928849493668753,0.3760846407568227,macro_nw_continuum,1.5019012044530275,2.7624968000035746,0.5248804434606928,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-07,23:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.097490181382, ""RDC-V1-MONTH-12-C01"": 0.116855204397, ""RDC-V1-MONTH-12-C02"": 0.019647134394, ""RDC-V1-MONTH-12-C03"": 0.095984517404, ""RDC-V1-MONTH-12-C04"": 0.499600734508, ""RDC-V1-MONTH-12-C05"": 0.170422227916}","{""macro_light_marine_or_residual"": 0.019647134394, ""macro_nw_continuum"": 0.78687816682, ""macro_southerly_flow"": 0.193474698786}",1.4282346299333444,0.32917850659215386,macro_nw_continuum,1.4953801989850342,2.570910396024636,0.4996007345078516,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-08,20:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.210054139011, ""RDC-V1-MONTH-12-C01"": 0.134911963342, ""RDC-V1-MONTH-12-C02"": 0.025625367665, ""RDC-V1-MONTH-12-C03"": 0.174468815818, ""RDC-V1-MONTH-12-C04"": 0.249527059057, ""RDC-V1-MONTH-12-C05"": 0.205412655108}","{""macro_light_marine_or_residual"": 0.025625367665, ""macro_nw_continuum"": 0.589851677507, ""macro_southerly_flow"": 0.384522954829}",1.6680370098889503,0.039472920046086296,macro_southerly_flow,2.342596652694925,2.5147987128346307,0.24952705905716915,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
v2.1,2011-12-08,21:00,macro_nw_continuum,subtype_nw_or_foehn,macro_nw_continuum,RDC-V1-MONTH-12-C04,RDC-V1-MONTH-12-C04,"{""RDC-V1-MONTH-12-C00"": 0.174308915908, ""RDC-V1-MONTH-12-C01"": 0.138511358648, ""RDC-V1-MONTH-12-C02"": 0.026608427331, ""RDC-V1-MONTH-12-C03"": 0.125054975213, ""RDC-V1-MONTH-12-C04"": 0.275912699906, ""RDC-V1-MONTH-12-C05"": 0.259603622994}","{""macro_light_marine_or_residual"": 0.026608427331, ""macro_nw_continuum"": 0.674027681547, ""macro_southerly_flow"": 0.299363891122}",1.6401861729493934,0.016309076912134124,macro_nw_continuum,2.13800694672814,2.1989355169268796,0.2759126999056409,true,macro_nw_continuum,subtype_nw_or_foehn,false,Original physical macro retained.,valid < CP,NOT_PRODUCTION
