candidate_version,candidate_id,source_candidate_ids,source_strategy,macro_regime_label,subtype_label,latent_component_id,component_family_prior,stratum_type,stratum_value,n_source_rows,mean_interpretability_score,physical_signature,wind_dir_deg_mean,wind_speed_mean,qnh_hpa_mean,relh_mean,dewpoint_depression_mean,precip_pre_cp_sum_mean,cloud_cover_score_mean,temp_slope_pre_cp_mean,dominant_current_regime,design_rationale,causal_inputs,production_status,next_gate_action
v2,RDC-V1-MONTH-4-C00,RDC-V1-MONTH-4-C00,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-4-C00,nw_or_foehn_candidate,month,4,172,0.4,northerly_nw_flow;windy,346.0988603728974,15.89002158210007,1010.5756042724548,69.19873927501763,5.714811633779657,0.0,1.5891008232823247,0.021928553143003425,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-4-C01,RDC-V1-MONTH-4-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-4-C01,nw_or_foehn_candidate,month,4,351,0.4,northerly_nw_flow;windy,0.09556339766620112,17.021136709270127,1011.7803832400826,81.3772157396244,3.241811817745241,0.0,2.2528228178477314,0.05889729627446682,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-4-C02,RDC-V1-MONTH-4-C02,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-4-C02,southerly_disrupted_candidate,month,4,218,0.44999999999999996,southerly_flow;windy,178.63191090026777,18.24023108467324,1016.178486232363,79.50833895249299,3.5281497487042546,0.0,1.8401868199330202,-0.055597173441728806,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-4-C03,RDC-V1-MONTH-4-C03,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-4-C03,southerly_disrupted_candidate,month,4,246,0.6,southerly_flow;windy;moist_cloudy_or_rain,186.85907388661042,10.83822731428212,1023.3215709224912,91.74751184865995,1.3516548574753853,0.0,2.7801484207953666,-0.05124136469322113,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-4-C04,RDC-V1-MONTH-4-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-4-C04,nw_or_foehn_candidate,month,4,396,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,21.205504351881263,7.1625219545723935,1018.5191064956684,86.99734907954884,2.1577439249937256,0.0,1.966864209926296,0.18536579178312843,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-4-C05,RDC-V1-MONTH-4-C05,v1_centroid_revision,macro_light_marine_or_residual,subtype_transition_low_confidence,RDC-V1-MONTH-4-C05,mixed_or_transition,month,4,225,0.15,easterly_component,72.1697707303138,8.220939393939394,1020.4368602921663,75.11500256453424,4.395517396184064,0.0,2.086390578996358,0.08866391613468384,southerly_disrupted,Recast v1 family mixed_or_transition as macro_light_marine_or_residual / subtype_transition_low_confidence; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-5-C00,RDC-V1-MONTH-5-C00,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-5-C00,nw_or_foehn_candidate,month,5,204,0.4,northerly_nw_flow;windy,337.57933242160914,16.46661446496973,1009.7799454059082,66.66982418154457,6.137153477614005,0.0,1.7739971183896472,-0.04944057178850477,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-5-C01,RDC-V1-MONTH-5-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-5-C01,nw_or_foehn_candidate,month,5,307,0.4,northerly_nw_flow;windy,354.0238883449242,17.327065215645785,1011.9644486183272,83.29935188002567,2.860602277044351,0.0,2.66457369005107,-0.006995000015945752,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-5-C02,RDC-V1-MONTH-5-C02,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-5-C02,southerly_disrupted_candidate,month,5,269,0.44999999999999996,southerly_flow;windy,181.67864280051575,19.640638200406062,1015.9555963625436,78.98015691095881,3.591549673936423,0.0,1.9564123000153422,-0.05098956171308991,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-5-C03,RDC-V1-MONTH-5-C03,v1_centroid_revision,macro_light_marine_or_residual,subtype_transition_low_confidence,RDC-V1-MONTH-5-C03,mixed_or_transition,month,5,221,0.15,easterly_component,76.85809815714258,7.414020783138431,1023.046902382888,84.62522797137505,2.553724951519069,0.0,1.980111283395854,-0.19778955640365214,southerly_disrupted,Recast v1 family mixed_or_transition as macro_light_marine_or_residual / subtype_transition_low_confidence; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-5-C04,RDC-V1-MONTH-5-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-5-C04,nw_or_foehn_candidate,month,5,334,0.4,northerly_nw_flow;windy,17.489702472316015,12.049498253971198,1017.8774439336634,78.1907020873683,3.753713240828329,0.0,1.8993277438739844,0.19991689921057193,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-5-C05,RDC-V1-MONTH-5-C05,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-5-C05,nw_or_foehn_candidate,month,5,360,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,24.35030545364618,6.110306398848066,1017.2206779847652,89.96056657054366,1.6124187810646144,0.0,2.11346842285729,0.17818957865516355,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-6-C00,RDC-V1-MONTH-6-C00,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-6-C00,nw_or_foehn_candidate,month,6,204,0.4,northerly_nw_flow;windy,320.7676702373788,16.222397380669438,1009.5202377859663,67.50900076720497,5.888087810881928,0.0,1.5404289266518372,-0.027036581746561716,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-6-C01,RDC-V1-MONTH-6-C01,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-6-C01,southerly_disrupted_candidate,month,6,224,0.6,southerly_flow;windy;moist_cloudy_or_rain,184.65621855325188,19.38036584201065,1011.9849330467463,89.23362315961572,1.7436482333164522,0.0,2.181453996724134,-0.04874861356675529,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-6-C02,RDC-V1-MONTH-6-C02,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-6-C02,nw_or_foehn_candidate,month,6,283,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,21.75212123222772,7.0112637972835,1013.5479236443306,87.85453117079419,1.9647357009203215,0.0,1.8428925601699893,0.29556652583590576,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-6-C03,RDC-V1-MONTH-6-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-6-C03,nw_or_foehn_candidate,month,6,328,0.4,northerly_nw_flow;windy,4.553034246216913,14.771390392653629,1012.9472198842094,81.58433007370029,3.1260501357239967,0.0,2.4382467402052037,0.061577738568225016,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-6-C04,RDC-V1-MONTH-6-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-6-C04,nw_or_foehn_candidate,month,6,239,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,33.3282901900239,5.224453742445375,1019.5962212876685,90.05615617915966,1.5806289886310805,0.0,2.3099044488722846,-0.13340890786322604,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-6-C05,RDC-V1-MONTH-6-C05,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-6-C05,southerly_disrupted_candidate,month,6,280,0.44999999999999996,southerly_flow;windy,149.8555759263589,11.86400414043976,1020.7992740398408,76.49096266067416,4.029407712201554,0.0,1.8996024339836537,-0.038189547748924135,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-7-C00,RDC-V1-MONTH-7-C00,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-7-C00,southerly_disrupted_candidate,month,7,172,0.75,southerly_flow;windy;moist_cloudy_or_rain;pre_cp_cooling,167.4555929653841,12.33754539226923,1020.9920380787645,85.22821485967198,2.4036800812236856,0.0,1.6719074331571184,-0.23031635648518062,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-7-C01,RDC-V1-MONTH-7-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-7-C01,nw_or_foehn_candidate,month,7,302,0.4,northerly_nw_flow;windy,354.11142544253283,15.594440390299267,1005.9703836244706,75.1792268075691,4.338469717274845,0.0,1.8485292887122535,0.01954270216418611,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-7-C02,RDC-V1-MONTH-7-C02,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-7-C02,southerly_disrupted_candidate,month,7,225,0.44999999999999996,southerly_flow;windy,190.51492929161049,22.801919814600414,1012.1473366250196,76.69533261250828,3.971237887232211,0.0,1.893159908031425,-0.005896224136678213,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-7-C03,RDC-V1-MONTH-7-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-7-C03,nw_or_foehn_candidate,month,7,392,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,24.5982315148308,8.255766050296856,1020.4471318864918,85.8754589897733,2.280247548865753,0.0,1.7320323504640653,0.21986868682310015,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-7-C04,RDC-V1-MONTH-7-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-7-C04,nw_or_foehn_candidate,month,7,298,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,19.2342209211623,8.823922063774043,1008.6444162606623,90.05356268658818,1.597186827055196,0.0,2.602075959426693,-0.049542491144398584,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-7-C05,RDC-V1-MONTH-7-C05,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-7-C05,southerly_disrupted_candidate,month,7,146,0.44999999999999996,southerly_flow;windy,136.2444394662347,11.966244843854422,1022.1092574268371,71.41367821132638,4.983893266553155,0.0,2.3017078803655315,0.040380909633740546,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-8-C00,RDC-V1-MONTH-8-C00,v1_centroid_revision,macro_light_marine_or_residual,subtype_transition_low_confidence,RDC-V1-MONTH-8-C00,mixed_or_transition,month,8,127,0.25,easterly_component;windy,131.90858928085643,10.240369527672675,1021.5423698606266,68.76097409272704,5.519737873674879,0.0,2.417565755389067,-0.015822432025718133,southerly_disrupted,Recast v1 family mixed_or_transition as macro_light_marine_or_residual / subtype_transition_low_confidence; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-8-C01,RDC-V1-MONTH-8-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-8-C01,nw_or_foehn_candidate,month,8,243,0.55,northerly_nw_flow;windy;moist_cloudy_or_rain,350.35648199845923,17.528694322101998,1009.2649795019051,86.36491633601693,2.2463854005821666,0.0,2.8266701629566167,-0.00551882004697049,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-8-C02,RDC-V1-MONTH-8-C02,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-8-C02,nw_or_foehn_candidate,month,8,337,0.4,northerly_nw_flow;windy,357.20302084231105,14.242648936247985,1011.2573041831879,76.2820819932244,4.095882961182545,0.0,1.8491320718215738,0.04938836169563594,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-8-C03,RDC-V1-MONTH-8-C03,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-8-C03,southerly_disrupted_candidate,month,8,253,0.44999999999999996,southerly_flow;windy,184.46342365058217,20.89382660924071,1015.4875439342062,77.34519813334812,3.8210487313143977,0.0,1.8425942635459391,-0.023522093810827153,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-8-C04,RDC-V1-MONTH-8-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-8-C04,nw_or_foehn_candidate,month,8,284,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,24.486122824558986,7.6945668269160885,1039.7840774688234,85.47857735649127,2.350766356590933,0.0,2.1621767555115508,0.3325791030492682,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-8-C05,RDC-V1-MONTH-8-C05,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-8-C05,nw_or_foehn_candidate,month,8,332,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,30.835742256005307,6.004523250965095,1013.4288917367658,88.61036826962703,1.8191419571994893,0.0,1.8433914938033191,-0.05489791283977788,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-9-C00,RDC-V1-MONTH-9-C00,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-9-C00,nw_or_foehn_candidate,month,9,271,0.4,northerly_nw_flow;windy,347.6329385505217,14.683473306723537,1006.593896222521,67.7048862740412,5.899447832447245,0.0,1.4615433972632117,0.04179122917318053,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-9-C01,RDC-V1-MONTH-9-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-9-C01,nw_or_foehn_candidate,month,9,341,0.4,northerly_nw_flow;windy,354.59261058952274,19.06492807824838,1012.1894506062554,81.01634367164317,3.236371641502017,0.0,2.7254458675421747,0.0745252641159701,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-9-C02,RDC-V1-MONTH-9-C02,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-9-C02,southerly_disrupted_candidate,month,9,245,0.44999999999999996,southerly_flow;windy,177.39689695652777,20.241990250768445,1013.251499244607,84.59778597974444,2.539486206246173,0.0,2.3050840319828443,-0.05166499448700201,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-9-C03,RDC-V1-MONTH-9-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-9-C03,nw_or_foehn_candidate,month,9,218,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,11.273433654607764,8.365290568509387,1005.3244123243775,86.25233649610779,2.2677756378602445,0.0,2.1905570686205573,-0.062023594291016025,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-9-C04,RDC-V1-MONTH-9-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-MONTH-9-C04,nw_or_foehn_candidate,month,9,330,0.3,northerly_nw_flow,25.708581116014454,8.159537422527853,1019.5415233122002,82.13402257337253,2.95776334031752,0.0,2.0465625199195423,0.30770932957701025,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-MONTH-9-C05,RDC-V1-MONTH-9-C05,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-MONTH-9-C05,southerly_disrupted_candidate,month,9,139,0.44999999999999996,southerly_flow;windy,156.80141759012977,12.577917665867304,1020.4709797104473,69.50687911249948,5.3687835377630915,0.0,2.158945519237131,0.02759533426659438,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
